Proposal,Response,ID,Stakes,Wealth,Model,Proportion,Temperature,Month,Framing,Human_Emphasis
80.0,1,32,200,0,GPT-4,0.4,1,August,1,0
80.0,1,32,200,0,GPT-4,0.4,1,August,1,0
80.0,1,32,200,0,GPT-4,0.4,1,August,1,0
80.0,1,32,200,0,GPT-4,0.4,1,August,1,0
80.0,1,32,200,0,GPT-4,0.4,1,August,1,0
80.0,1,32,200,0,GPT-4,0.4,1,August,1,0
80.0,1,32,200,0,GPT-4,0.4,1,August,1,0
80.0,1,32,200,0,GPT-4,0.4,1,August,1,0
80.0,1,32,200,0,GPT-4,0.4,1,August,1,0
80.0,1,32,200,0,GPT-4,0.4,1,August,1,0
80.0,1,32,200,0,GPT-4,0.4,1,August,1,0
80.0,1,32,200,0,GPT-4,0.4,1,August,1,0
80.0,1,32,200,0,GPT-4,0.4,1,August,1,0
80.0,1,32,200,0,GPT-4,0.4,1,August,1,0
80.0,1,32,200,0,GPT-4,0.4,1,August,1,0
80.0,1,32,200,0,GPT-4,0.4,1,August,1,0
80.0,1,32,200,0,GPT-4,0.4,1,August,1,0
80.0,1,32,200,0,GPT-4,0.4,1,August,1,0
80.0,1,32,200,0,GPT-4,0.4,1,August,1,0
80.0,1,32,200,0,GPT-4,0.4,1,August,1,0
80.0,1,32,200,0,GPT-4,0.4,1,August,1,0
80.0,1,32,200,0,GPT-4,0.4,1,August,1,0
80.0,1,32,200,0,GPT-4,0.4,1,August,1,0
80.0,1,32,200,0,GPT-4,0.4,1,August,1,0
80.0,1,32,200,0,GPT-4,0.4,1,August,1,0
80.0,1,32,200,0,GPT-4,0.4,1,August,1,0
80.0,1,32,200,0,GPT-4,0.4,1,August,1,0
80.0,1,32,200,0,GPT-4,0.4,1,August,1,0
80.0,1,32,200,0,GPT-4,0.4,1,August,1,0
80.0,1,32,200,0,GPT-4,0.4,1,August,1,0
80.0,1,32,200,0,GPT-4,0.4,1,August,1,0
80.0,1,32,200,0,GPT-4,0.4,1,August,1,0
80.0,1,32,200,0,GPT-4,0.4,1,August,1,0
80.0,1,32,200,0,GPT-4,0.4,1,August,1,0
80.0,1,32,200,0,GPT-4,0.4,1,August,1,0
80.0,1,32,200,0,GPT-4,0.4,1,August,1,0
800.0,1,33,2000,0,GPT-4,0.4,1,August,1,0
800.0,1,33,2000,0,GPT-4,0.4,1,August,1,0
800.0,1,33,2000,0,GPT-4,0.4,1,August,1,0
800.0,1,33,2000,0,GPT-4,0.4,1,August,1,0
800.0,1,33,2000,0,GPT-4,0.4,1,August,1,0
800.0,1,33,2000,0,GPT-4,0.4,1,August,1,0
800.0,1,33,2000,0,GPT-4,0.4,1,August,1,0
800.0,1,33,2000,0,GPT-4,0.4,1,August,1,0
800.0,1,33,2000,0,GPT-4,0.4,1,August,1,0
800.0,1,33,2000,0,GPT-4,0.4,1,August,1,0
800.0,1,33,2000,0,GPT-4,0.4,1,August,1,0
800.0,1,33,2000,0,GPT-4,0.4,1,August,1,0
800.0,1,33,2000,0,GPT-4,0.4,1,August,1,0
800.0,1,33,2000,0,GPT-4,0.4,1,August,1,0
800.0,1,33,2000,0,GPT-4,0.4,1,August,1,0
800.0,1,33,2000,0,GPT-4,0.4,1,August,1,0
800.0,1,33,2000,0,GPT-4,0.4,1,August,1,0
800.0,1,33,2000,0,GPT-4,0.4,1,August,1,0
800.0,1,33,2000,0,GPT-4,0.4,1,August,1,0
800.0,1,33,2000,0,GPT-4,0.4,1,August,1,0
800.0,1,33,2000,0,GPT-4,0.4,1,August,1,0
800.0,1,33,2000,0,GPT-4,0.4,1,August,1,0
800.0,1,33,2000,0,GPT-4,0.4,1,August,1,0
800.0,1,33,2000,0,GPT-4,0.4,1,August,1,0
800.0,1,33,2000,0,GPT-4,0.4,1,August,1,0
800.0,1,33,2000,0,GPT-4,0.4,1,August,1,0
800.0,1,33,2000,0,GPT-4,0.4,1,August,1,0
800.0,1,33,2000,0,GPT-4,0.4,1,August,1,0
800.0,1,33,2000,0,GPT-4,0.4,1,August,1,0
800.0,1,33,2000,0,GPT-4,0.4,1,August,1,0
800.0,1,33,2000,0,GPT-4,0.4,1,August,1,0
800.0,1,33,2000,0,GPT-4,0.4,1,August,1,0
800.0,1,33,2000,0,GPT-4,0.4,1,August,1,0
800.0,1,33,2000,0,GPT-4,0.4,1,August,1,0
800.0,1,33,2000,0,GPT-4,0.4,1,August,1,0
800.0,1,33,2000,0,GPT-4,0.4,1,August,1,0
800.0,1,33,2000,0,GPT-4,0.4,1,August,1,0
800.0,1,33,2000,0,GPT-4,0.4,1,August,1,0
800.0,1,33,2000,0,GPT-4,0.4,1,August,1,0
800.0,1,33,2000,0,GPT-4,0.4,1,August,1,0
800.0,1,33,2000,0,GPT-4,0.4,1,August,1,0
800.0,1,33,2000,0,GPT-4,0.4,1,August,1,0
800.0,1,33,2000,0,GPT-4,0.4,1,August,1,0
800.0,1,33,2000,0,GPT-4,0.4,1,August,1,0
800.0,1,33,2000,0,GPT-4,0.4,1,August,1,0
800.0,1,33,2000,0,GPT-4,0.4,1,August,1,0
800.0,1,33,2000,0,GPT-4,0.4,1,August,1,0
800.0,1,33,2000,0,GPT-4,0.4,1,August,1,0
800.0,1,33,2000,0,GPT-4,0.4,1,August,1,0
800.0,1,33,2000,0,GPT-4,0.4,1,August,1,0
800.0,1,33,2000,0,GPT-4,0.4,1,August,1,0
800.0,1,33,2000,0,GPT-4,0.4,1,August,1,0
800.0,1,33,2000,0,GPT-4,0.4,1,August,1,0
800.0,1,33,2000,0,GPT-4,0.4,1,August,1,0
800.0,1,33,2000,0,GPT-4,0.4,1,August,1,0
800.0,1,33,2000,0,GPT-4,0.4,1,August,1,0
800.0,1,33,2000,0,GPT-4,0.4,1,August,1,0
800.0,1,33,2000,0,GPT-4,0.4,1,August,1,0
800.0,1,33,2000,0,GPT-4,0.4,1,August,1,0
800.0,1,33,2000,0,GPT-4,0.4,1,August,1,0
800.0,1,33,2000,0,GPT-4,0.4,1,August,1,0
800.0,1,33,2000,0,GPT-4,0.4,1,August,1,0
800.0,1,33,2000,0,GPT-4,0.4,1,August,1,0
800.0,1,33,2000,0,GPT-4,0.4,1,August,1,0
800.0,1,33,2000,0,GPT-4,0.4,1,August,1,0
800.0,1,33,2000,0,GPT-4,0.4,1,August,1,0
800.0,1,33,2000,0,GPT-4,0.4,1,August,1,0
800.0,1,33,2000,0,GPT-4,0.4,1,August,1,0
800.0,1,33,2000,0,GPT-4,0.4,1,August,1,0
800.0,1,33,2000,0,GPT-4,0.4,1,August,1,0
800.0,1,33,2000,0,GPT-4,0.4,1,August,1,0
800.0,1,33,2000,0,GPT-4,0.4,1,August,1,0
800.0,1,33,2000,0,GPT-4,0.4,1,August,1,0
800.0,1,33,2000,0,GPT-4,0.4,1,August,1,0
800.0,1,33,2000,0,GPT-4,0.4,1,August,1,0
800.0,1,33,2000,0,GPT-4,0.4,1,August,1,0
800.0,1,33,2000,0,GPT-4,0.4,1,August,1,0
800.0,1,33,2000,0,GPT-4,0.4,1,August,1,0
800.0,1,33,2000,0,GPT-4,0.4,1,August,1,0
800.0,1,33,2000,0,GPT-4,0.4,1,August,1,0
800.0,1,33,2000,0,GPT-4,0.4,1,August,1,0
800.0,1,33,2000,0,GPT-4,0.4,1,August,1,0
800.0,1,33,2000,0,GPT-4,0.4,1,August,1,0
800.0,1,33,2000,0,GPT-4,0.4,1,August,1,0
800.0,1,33,2000,0,GPT-4,0.4,1,August,1,0
800.0,1,33,2000,0,GPT-4,0.4,1,August,1,0
800.0,1,33,2000,0,GPT-4,0.4,1,August,1,0
800.0,1,33,2000,0,GPT-4,0.4,1,August,1,0
800.0,1,33,2000,0,GPT-4,0.4,1,August,1,0
800.0,1,33,2000,0,GPT-4,0.4,1,August,1,0
800.0,1,33,2000,0,GPT-4,0.4,1,August,1,0
800.0,1,33,2000,0,GPT-4,0.4,1,August,1,0
800.0,1,33,2000,0,GPT-4,0.4,1,August,1,0
800.0,1,33,2000,0,GPT-4,0.4,1,August,1,0
800.0,1,33,2000,0,GPT-4,0.4,1,August,1,0
800.0,1,33,2000,0,GPT-4,0.4,1,August,1,0
800.0,1,33,2000,0,GPT-4,0.4,1,August,1,0
800.0,1,33,2000,0,GPT-4,0.4,1,August,1,0
800.0,1,33,2000,0,GPT-4,0.4,1,August,1,0
800.0,1,33,2000,0,GPT-4,0.4,1,August,1,0
800.0,1,33,2000,0,GPT-4,0.4,1,August,1,0
800.0,1,33,2000,0,GPT-4,0.4,1,August,1,0
800.0,1,33,2000,0,GPT-4,0.4,1,August,1,0
800.0,1,33,2000,0,GPT-4,0.4,1,August,1,0
800.0,1,33,2000,0,GPT-4,0.4,1,August,1,0
800.0,1,33,2000,0,GPT-4,0.4,1,August,1,0
800.0,1,33,2000,0,GPT-4,0.4,1,August,1,0
800.0,1,33,2000,0,GPT-4,0.4,1,August,1,0
800.0,1,33,2000,0,GPT-4,0.4,1,August,1,0
800.0,1,33,2000,0,GPT-4,0.4,1,August,1,0
800.0,1,33,2000,0,GPT-4,0.4,1,August,1,0
800.0,1,33,2000,0,GPT-4,0.4,1,August,1,0
800.0,1,33,2000,0,GPT-4,0.4,1,August,1,0
800.0,1,33,2000,0,GPT-4,0.4,1,August,1,0
800.0,1,33,2000,0,GPT-4,0.4,1,August,1,0
800.0,1,33,2000,0,GPT-4,0.4,1,August,1,0
800.0,1,33,2000,0,GPT-4,0.4,1,August,1,0
800.0,1,33,2000,0,GPT-4,0.4,1,August,1,0
800.0,1,33,2000,0,GPT-4,0.4,1,August,1,0
800.0,1,33,2000,0,GPT-4,0.4,1,August,1,0
800.0,1,33,2000,0,GPT-4,0.4,1,August,1,0
800.0,1,33,2000,0,GPT-4,0.4,1,August,1,0
800.0,1,33,2000,0,GPT-4,0.4,1,August,1,0
800.0,1,33,2000,0,GPT-4,0.4,1,August,1,0
800.0,1,33,2000,0,GPT-4,0.4,1,August,1,0
800.0,1,33,2000,0,GPT-4,0.4,1,August,1,0
800.0,1,33,2000,0,GPT-4,0.4,1,August,1,0
800.0,1,33,2000,0,GPT-4,0.4,1,August,1,0
800.0,1,33,2000,0,GPT-4,0.4,1,August,1,0
800.0,1,33,2000,0,GPT-4,0.4,1,August,1,0
800.0,1,33,2000,0,GPT-4,0.4,1,August,1,0
800.0,1,33,2000,0,GPT-4,0.4,1,August,1,0
800.0,1,33,2000,0,GPT-4,0.4,1,August,1,0
800.0,1,33,2000,0,GPT-4,0.4,1,August,1,0
800.0,1,33,2000,0,GPT-4,0.4,1,August,1,0
800.0,1,33,2000,0,GPT-4,0.4,1,August,1,0
800.0,1,33,2000,0,GPT-4,0.4,1,August,1,0
800.0,1,33,2000,0,GPT-4,0.4,1,August,1,0
800.0,1,33,2000,0,GPT-4,0.4,1,August,1,0
800.0,1,33,2000,0,GPT-4,0.4,1,August,1,0
800.0,1,33,2000,0,GPT-4,0.4,1,August,1,0
800.0,1,33,2000,0,GPT-4,0.4,1,August,1,0
800.0,1,33,2000,0,GPT-4,0.4,1,August,1,0
800.0,1,33,2000,0,GPT-4,0.4,1,August,1,0
800.0,1,33,2000,0,GPT-4,0.4,1,August,1,0
800.0,1,33,2000,0,GPT-4,0.4,1,August,1,0
800.0,1,33,2000,0,GPT-4,0.4,1,August,1,0
800.0,1,33,2000,0,GPT-4,0.4,1,August,1,0
800.0,1,33,2000,0,GPT-4,0.4,1,August,1,0
800.0,1,33,2000,0,GPT-4,0.4,1,August,1,0
8000.0,1,34,20000,0,GPT-4,0.4,1,August,1,0
8000.0,1,34,20000,0,GPT-4,0.4,1,August,1,0
8000.0,1,34,20000,0,GPT-4,0.4,1,August,1,0
8000.0,1,34,20000,0,GPT-4,0.4,1,August,1,0
8000.0,1,34,20000,0,GPT-4,0.4,1,August,1,0
8000.0,1,34,20000,0,GPT-4,0.4,1,August,1,0
8000.0,1,34,20000,0,GPT-4,0.4,1,August,1,0
8000.0,1,34,20000,0,GPT-4,0.4,1,August,1,0
8000.0,1,34,20000,0,GPT-4,0.4,1,August,1,0
8000.0,1,34,20000,0,GPT-4,0.4,1,August,1,0
8000.0,1,34,20000,0,GPT-4,0.4,1,August,1,0
8000.0,1,34,20000,0,GPT-4,0.4,1,August,1,0
8000.0,1,34,20000,0,GPT-4,0.4,1,August,1,0
8000.0,1,34,20000,0,GPT-4,0.4,1,August,1,0
8000.0,1,34,20000,0,GPT-4,0.4,1,August,1,0
8000.0,1,34,20000,0,GPT-4,0.4,1,August,1,0
8000.0,1,34,20000,0,GPT-4,0.4,1,August,1,0
8000.0,1,34,20000,0,GPT-4,0.4,1,August,1,0
8000.0,1,34,20000,0,GPT-4,0.4,1,August,1,0
8000.0,1,34,20000,0,GPT-4,0.4,1,August,1,0
8000.0,1,34,20000,0,GPT-4,0.4,1,August,1,0
8000.0,1,34,20000,0,GPT-4,0.4,1,August,1,0
8000.0,1,34,20000,0,GPT-4,0.4,1,August,1,0
8000.0,1,34,20000,0,GPT-4,0.4,1,August,1,0
8000.0,1,34,20000,0,GPT-4,0.4,1,August,1,0
8000.0,1,34,20000,0,GPT-4,0.4,1,August,1,0
8000.0,1,34,20000,0,GPT-4,0.4,1,August,1,0
8000.0,1,34,20000,0,GPT-4,0.4,1,August,1,0
8000.0,1,34,20000,0,GPT-4,0.4,1,August,1,0
8000.0,1,34,20000,0,GPT-4,0.4,1,August,1,0
8000.0,1,34,20000,0,GPT-4,0.4,1,August,1,0
8000.0,1,34,20000,0,GPT-4,0.4,1,August,1,0
8000.0,1,34,20000,0,GPT-4,0.4,1,August,1,0
8000.0,1,34,20000,0,GPT-4,0.4,1,August,1,0
8000.0,1,34,20000,0,GPT-4,0.4,1,August,1,0
8000.0,1,34,20000,0,GPT-4,0.4,1,August,1,0
8000.0,1,34,20000,0,GPT-4,0.4,1,August,1,0
8000.0,1,34,20000,0,GPT-4,0.4,1,August,1,0
8000.0,1,34,20000,0,GPT-4,0.4,1,August,1,0
8000.0,1,34,20000,0,GPT-4,0.4,1,August,1,0
8000.0,1,34,20000,0,GPT-4,0.4,1,August,1,0
8000.0,1,34,20000,0,GPT-4,0.4,1,August,1,0
8000.0,1,34,20000,0,GPT-4,0.4,1,August,1,0
8000.0,1,34,20000,0,GPT-4,0.4,1,August,1,0
8000.0,1,34,20000,0,GPT-4,0.4,1,August,1,0
8000.0,1,34,20000,0,GPT-4,0.4,1,August,1,0
8000.0,1,34,20000,0,GPT-4,0.4,1,August,1,0
8000.0,1,34,20000,0,GPT-4,0.4,1,August,1,0
8000.0,1,34,20000,0,GPT-4,0.4,1,August,1,0
8000.0,1,34,20000,0,GPT-4,0.4,1,August,1,0
8000.0,1,34,20000,0,GPT-4,0.4,1,August,1,0
8000.0,1,34,20000,0,GPT-4,0.4,1,August,1,0
8000.0,1,34,20000,0,GPT-4,0.4,1,August,1,0
8000.0,1,34,20000,0,GPT-4,0.4,1,August,1,0
8000.0,1,34,20000,0,GPT-4,0.4,1,August,1,0
8000.0,1,34,20000,0,GPT-4,0.4,1,August,1,0
8000.0,1,34,20000,0,GPT-4,0.4,1,August,1,0
8000.0,1,34,20000,0,GPT-4,0.4,1,August,1,0
8000.0,1,34,20000,0,GPT-4,0.4,1,August,1,0
8000.0,1,34,20000,0,GPT-4,0.4,1,August,1,0
8000.0,1,34,20000,0,GPT-4,0.4,1,August,1,0
8000.0,1,34,20000,0,GPT-4,0.4,1,August,1,0
8000.0,1,34,20000,0,GPT-4,0.4,1,August,1,0
8000.0,1,34,20000,0,GPT-4,0.4,1,August,1,0
8000.0,1,34,20000,0,GPT-4,0.4,1,August,1,0
8000.0,1,34,20000,0,GPT-4,0.4,1,August,1,0
8000.0,1,34,20000,0,GPT-4,0.4,1,August,1,0
8000.0,1,34,20000,0,GPT-4,0.4,1,August,1,0
8000.0,1,34,20000,0,GPT-4,0.4,1,August,1,0
8000.0,1,34,20000,0,GPT-4,0.4,1,August,1,0
8000.0,1,34,20000,0,GPT-4,0.4,1,August,1,0
8000.0,1,34,20000,0,GPT-4,0.4,1,August,1,0
8000.0,1,34,20000,0,GPT-4,0.4,1,August,1,0
8000.0,1,34,20000,0,GPT-4,0.4,1,August,1,0
8000.0,1,34,20000,0,GPT-4,0.4,1,August,1,0
8000.0,1,34,20000,0,GPT-4,0.4,1,August,1,0
8000.0,1,34,20000,0,GPT-4,0.4,1,August,1,0
8000.0,1,34,20000,0,GPT-4,0.4,1,August,1,0
8000.0,1,34,20000,0,GPT-4,0.4,1,August,1,0
8000.0,1,34,20000,0,GPT-4,0.4,1,August,1,0
8000.0,1,34,20000,0,GPT-4,0.4,1,August,1,0
8000.0,1,34,20000,0,GPT-4,0.4,1,August,1,0
8000.0,1,34,20000,0,GPT-4,0.4,1,August,1,0
8000.0,1,34,20000,0,GPT-4,0.4,1,August,1,0
8000.0,1,34,20000,0,GPT-4,0.4,1,August,1,0
8000.0,1,34,20000,0,GPT-4,0.4,1,August,1,0
8000.0,1,34,20000,0,GPT-4,0.4,1,August,1,0
8000.0,1,34,20000,0,GPT-4,0.4,1,August,1,0
8000.0,1,34,20000,0,GPT-4,0.4,1,August,1,0
8000.0,1,34,20000,0,GPT-4,0.4,1,August,1,0
8000.0,1,34,20000,0,GPT-4,0.4,1,August,1,0
8000.0,1,34,20000,0,GPT-4,0.4,1,August,1,0
8000.0,1,34,20000,0,GPT-4,0.4,1,August,1,0
8000.0,1,34,20000,0,GPT-4,0.4,1,August,1,0
8000.0,1,34,20000,0,GPT-4,0.4,1,August,1,0
8000.0,1,34,20000,0,GPT-4,0.4,1,August,1,0
8000.0,1,34,20000,0,GPT-4,0.4,1,August,1,0
8000.0,1,34,20000,0,GPT-4,0.4,1,August,1,0
8000.0,1,34,20000,0,GPT-4,0.4,1,August,1,0
8000.0,1,34,20000,0,GPT-4,0.4,1,August,1,0
8000.0,1,34,20000,0,GPT-4,0.4,1,August,1,0
8000.0,1,34,20000,0,GPT-4,0.4,1,August,1,0
8000.0,1,34,20000,0,GPT-4,0.4,1,August,1,0
8000.0,1,34,20000,0,GPT-4,0.4,1,August,1,0
8000.0,1,34,20000,0,GPT-4,0.4,1,August,1,0
8000.0,1,34,20000,0,GPT-4,0.4,1,August,1,0
8000.0,1,34,20000,0,GPT-4,0.4,1,August,1,0
8000.0,1,34,20000,0,GPT-4,0.4,1,August,1,0
8000.0,1,34,20000,0,GPT-4,0.4,1,August,1,0
8000.0,1,34,20000,0,GPT-4,0.4,1,August,1,0
8000.0,1,34,20000,0,GPT-4,0.4,1,August,1,0
8000.0,1,34,20000,0,GPT-4,0.4,1,August,1,0
8000.0,1,34,20000,0,GPT-4,0.4,1,August,1,0
8000.0,1,34,20000,0,GPT-4,0.4,1,August,1,0
8000.0,1,34,20000,0,GPT-4,0.4,1,August,1,0
8000.0,1,34,20000,0,GPT-4,0.4,1,August,1,0
8000.0,1,34,20000,0,GPT-4,0.4,1,August,1,0
8000.0,1,34,20000,0,GPT-4,0.4,1,August,1,0
8000.0,1,34,20000,0,GPT-4,0.4,1,August,1,0
8000.0,1,34,20000,0,GPT-4,0.4,1,August,1,0
8000.0,1,34,20000,0,GPT-4,0.4,1,August,1,0
8000.0,1,34,20000,0,GPT-4,0.4,1,August,1,0
8000.0,1,34,20000,0,GPT-4,0.4,1,August,1,0
8000.0,1,34,20000,0,GPT-4,0.4,1,August,1,0
8000.0,1,34,20000,0,GPT-4,0.4,1,August,1,0
8000.0,1,34,20000,0,GPT-4,0.4,1,August,1,0
8000.0,1,34,20000,0,GPT-4,0.4,1,August,1,0
8000.0,1,34,20000,0,GPT-4,0.4,1,August,1,0
8000.0,1,34,20000,0,GPT-4,0.4,1,August,1,0
8000.0,1,34,20000,0,GPT-4,0.4,1,August,1,0
8000.0,1,34,20000,0,GPT-4,0.4,1,August,1,0
8000.0,1,34,20000,0,GPT-4,0.4,1,August,1,0
8000.0,1,34,20000,0,GPT-4,0.4,1,August,1,0
8000.0,1,34,20000,0,GPT-4,0.4,1,August,1,0
8000.0,1,34,20000,0,GPT-4,0.4,1,August,1,0
8000.0,1,34,20000,0,GPT-4,0.4,1,August,1,0
8000.0,1,34,20000,0,GPT-4,0.4,1,August,1,0
8000.0,1,34,20000,0,GPT-4,0.4,1,August,1,0
8000.0,1,34,20000,0,GPT-4,0.4,1,August,1,0
8000.0,1,34,20000,0,GPT-4,0.4,1,August,1,0
8000.0,1,34,20000,0,GPT-4,0.4,1,August,1,0
8000.0,1,34,20000,0,GPT-4,0.4,1,August,1,0
8000.0,1,34,20000,0,GPT-4,0.4,1,August,1,0
8000.0,1,34,20000,0,GPT-4,0.4,1,August,1,0
8000.0,1,34,20000,0,GPT-4,0.4,1,August,1,0
8000.0,1,34,20000,0,GPT-4,0.4,1,August,1,0
8000.0,1,34,20000,0,GPT-4,0.4,1,August,1,0
8000.0,1,34,20000,0,GPT-4,0.4,1,August,1,0
8000.0,1,34,20000,0,GPT-4,0.4,1,August,1,0
8000.0,1,34,20000,0,GPT-4,0.4,1,August,1,0
80000.0,1,35,200000,0,GPT-4,0.4,1,August,1,0
80000.0,1,35,200000,0,GPT-4,0.4,1,August,1,0
80000.0,1,35,200000,0,GPT-4,0.4,1,August,1,0
80000.0,1,35,200000,0,GPT-4,0.4,1,August,1,0
80000.0,1,35,200000,0,GPT-4,0.4,1,August,1,0
80000.0,1,35,200000,0,GPT-4,0.4,1,August,1,0
80000.0,1,35,200000,0,GPT-4,0.4,1,August,1,0
80000.0,1,35,200000,0,GPT-4,0.4,1,August,1,0
80000.0,1,35,200000,0,GPT-4,0.4,1,August,1,0
80000.0,1,35,200000,0,GPT-4,0.4,1,August,1,0
80000.0,1,35,200000,0,GPT-4,0.4,1,August,1,0
80000.0,1,35,200000,0,GPT-4,0.4,1,August,1,0
80000.0,1,35,200000,0,GPT-4,0.4,1,August,1,0
80000.0,1,35,200000,0,GPT-4,0.4,1,August,1,0
80000.0,1,35,200000,0,GPT-4,0.4,1,August,1,0
80000.0,1,35,200000,0,GPT-4,0.4,1,August,1,0
80000.0,1,35,200000,0,GPT-4,0.4,1,August,1,0
80000.0,1,35,200000,0,GPT-4,0.4,1,August,1,0
80000.0,1,35,200000,0,GPT-4,0.4,1,August,1,0
80000.0,1,35,200000,0,GPT-4,0.4,1,August,1,0
80000.0,1,35,200000,0,GPT-4,0.4,1,August,1,0
80000.0,1,35,200000,0,GPT-4,0.4,1,August,1,0
80000.0,1,35,200000,0,GPT-4,0.4,1,August,1,0
80000.0,1,35,200000,0,GPT-4,0.4,1,August,1,0
80000.0,1,35,200000,0,GPT-4,0.4,1,August,1,0
80000.0,1,35,200000,0,GPT-4,0.4,1,August,1,0
80000.0,1,35,200000,0,GPT-4,0.4,1,August,1,0
80000.0,1,35,200000,0,GPT-4,0.4,1,August,1,0
80000.0,1,35,200000,0,GPT-4,0.4,1,August,1,0
80000.0,1,35,200000,0,GPT-4,0.4,1,August,1,0
80000.0,1,35,200000,0,GPT-4,0.4,1,August,1,0
80000.0,1,35,200000,0,GPT-4,0.4,1,August,1,0
80000.0,1,35,200000,0,GPT-4,0.4,1,August,1,0
80000.0,1,35,200000,0,GPT-4,0.4,1,August,1,0
80000.0,1,35,200000,0,GPT-4,0.4,1,August,1,0
80000.0,1,35,200000,0,GPT-4,0.4,1,August,1,0
80000.0,1,35,200000,0,GPT-4,0.4,1,August,1,0
80000.0,1,35,200000,0,GPT-4,0.4,1,August,1,0
80000.0,1,35,200000,0,GPT-4,0.4,1,August,1,0
80000.0,1,35,200000,0,GPT-4,0.4,1,August,1,0
80000.0,1,35,200000,0,GPT-4,0.4,1,August,1,0
80000.0,1,35,200000,0,GPT-4,0.4,1,August,1,0
80000.0,1,35,200000,0,GPT-4,0.4,1,August,1,0
80000.0,1,35,200000,0,GPT-4,0.4,1,August,1,0
80000.0,1,35,200000,0,GPT-4,0.4,1,August,1,0
80000.0,1,35,200000,0,GPT-4,0.4,1,August,1,0
80000.0,1,35,200000,0,GPT-4,0.4,1,August,1,0
80000.0,1,35,200000,0,GPT-4,0.4,1,August,1,0
80000.0,1,35,200000,0,GPT-4,0.4,1,August,1,0
80000.0,1,35,200000,0,GPT-4,0.4,1,August,1,0
80000.0,1,35,200000,0,GPT-4,0.4,1,August,1,0
80000.0,1,35,200000,0,GPT-4,0.4,1,August,1,0
80000.0,1,35,200000,0,GPT-4,0.4,1,August,1,0
80000.0,1,35,200000,0,GPT-4,0.4,1,August,1,0
80000.0,1,35,200000,0,GPT-4,0.4,1,August,1,0
80000.0,1,35,200000,0,GPT-4,0.4,1,August,1,0
80000.0,1,35,200000,0,GPT-4,0.4,1,August,1,0
80000.0,1,35,200000,0,GPT-4,0.4,1,August,1,0
80000.0,1,35,200000,0,GPT-4,0.4,1,August,1,0
80000.0,1,35,200000,0,GPT-4,0.4,1,August,1,0
80000.0,1,35,200000,0,GPT-4,0.4,1,August,1,0
80000.0,1,35,200000,0,GPT-4,0.4,1,August,1,0
80000.0,1,35,200000,0,GPT-4,0.4,1,August,1,0
80000.0,1,35,200000,0,GPT-4,0.4,1,August,1,0
80000.0,1,35,200000,0,GPT-4,0.4,1,August,1,0
80000.0,1,35,200000,0,GPT-4,0.4,1,August,1,0
80000.0,1,35,200000,0,GPT-4,0.4,1,August,1,0
80000.0,1,35,200000,0,GPT-4,0.4,1,August,1,0
80000.0,1,35,200000,0,GPT-4,0.4,1,August,1,0
80000.0,1,35,200000,0,GPT-4,0.4,1,August,1,0
80000.0,1,35,200000,0,GPT-4,0.4,1,August,1,0
80000.0,1,35,200000,0,GPT-4,0.4,1,August,1,0
80000.0,1,35,200000,0,GPT-4,0.4,1,August,1,0
80000.0,1,35,200000,0,GPT-4,0.4,1,August,1,0
80000.0,1,35,200000,0,GPT-4,0.4,1,August,1,0
80000.0,1,35,200000,0,GPT-4,0.4,1,August,1,0
80000.0,1,35,200000,0,GPT-4,0.4,1,August,1,0
80000.0,1,35,200000,0,GPT-4,0.4,1,August,1,0
80000.0,1,35,200000,0,GPT-4,0.4,1,August,1,0
80000.0,1,35,200000,0,GPT-4,0.4,1,August,1,0
80000.0,1,35,200000,0,GPT-4,0.4,1,August,1,0
80000.0,1,35,200000,0,GPT-4,0.4,1,August,1,0
80000.0,1,35,200000,0,GPT-4,0.4,1,August,1,0
80000.0,1,35,200000,0,GPT-4,0.4,1,August,1,0
80000.0,1,35,200000,0,GPT-4,0.4,1,August,1,0
80000.0,1,35,200000,0,GPT-4,0.4,1,August,1,0
80000.0,1,35,200000,0,GPT-4,0.4,1,August,1,0
80000.0,1,35,200000,0,GPT-4,0.4,1,August,1,0
80000.0,1,35,200000,0,GPT-4,0.4,1,August,1,0
80000.0,1,35,200000,0,GPT-4,0.4,1,August,1,0
80000.0,1,35,200000,0,GPT-4,0.4,1,August,1,0
80000.0,1,35,200000,0,GPT-4,0.4,1,August,1,0
80000.0,1,35,200000,0,GPT-4,0.4,1,August,1,0
80000.0,1,35,200000,0,GPT-4,0.4,1,August,1,0
80000.0,1,35,200000,0,GPT-4,0.4,1,August,1,0
80000.0,1,35,200000,0,GPT-4,0.4,1,August,1,0
80000.0,1,35,200000,0,GPT-4,0.4,1,August,1,0
80000.0,1,35,200000,0,GPT-4,0.4,1,August,1,0
80000.0,1,35,200000,0,GPT-4,0.4,1,August,1,0
80000.0,1,35,200000,0,GPT-4,0.4,1,August,1,0
80000.0,1,35,200000,0,GPT-4,0.4,1,August,1,0
80000.0,1,35,200000,0,GPT-4,0.4,1,August,1,0
80000.0,1,35,200000,0,GPT-4,0.4,1,August,1,0
80000.0,1,35,200000,0,GPT-4,0.4,1,August,1,0
80000.0,1,35,200000,0,GPT-4,0.4,1,August,1,0
80000.0,1,35,200000,0,GPT-4,0.4,1,August,1,0
