Proposal,ID,Stakes,Wealth,Model,Proportion,Temperature,Month
100000,15,200000,0,GPT-4,0.5,1,March
100000,15,200000,0,GPT-4,0.5,1,March
100000,15,200000,0,GPT-4,0.5,1,March
100000,15,200000,0,GPT-4,0.5,1,March
100000,15,200000,0,GPT-4,0.5,1,March
100000,15,200000,0,GPT-4,0.5,1,March
100000,15,200000,0,GPT-4,0.5,1,March
100000,15,200000,0,GPT-4,0.5,1,March
100000,15,200000,0,GPT-4,0.5,1,March
100000,15,200000,0,GPT-4,0.5,1,March
100000,15,200000,0,GPT-4,0.5,1,March
100000,15,200000,0,GPT-4,0.5,1,March
100000,15,200000,0,GPT-4,0.5,1,March
100000,15,200000,0,GPT-4,0.5,1,March
100000,15,200000,0,GPT-4,0.5,1,March
100000,15,200000,0,GPT-4,0.5,1,March
100000,15,200000,0,GPT-4,0.5,1,March
100000,15,200000,0,GPT-4,0.5,1,March
100000,15,200000,0,GPT-4,0.5,1,March
100000,15,200000,0,GPT-4,0.5,1,March
100000,15,200000,0,GPT-4,0.5,1,March
100000,15,200000,0,GPT-4,0.5,1,March
100000,15,200000,0,GPT-4,0.5,1,March
100000,15,200000,0,GPT-4,0.5,1,March
100000,15,200000,0,GPT-4,0.5,1,March
100000,15,200000,0,GPT-4,0.5,1,March
100000,15,200000,0,GPT-4,0.5,1,March
100000,15,200000,0,GPT-4,0.5,1,March
100000,15,200000,0,GPT-4,0.5,1,March
100000,15,200000,0,GPT-4,0.5,1,March
100000,15,200000,0,GPT-4,0.5,1,March
100000,15,200000,0,GPT-4,0.5,1,March
100000,15,200000,0,GPT-4,0.5,1,March
100000,15,200000,0,GPT-4,0.5,1,March
100000,15,200000,0,GPT-4,0.5,1,March
100000,15,200000,0,GPT-4,0.5,1,March
100000,15,200000,0,GPT-4,0.5,1,March
100000,15,200000,0,GPT-4,0.5,1,March
100000,15,200000,0,GPT-4,0.5,1,March
100000,15,200000,0,GPT-4,0.5,1,March
100000,15,200000,0,GPT-4,0.5,1,March
100000,15,200000,0,GPT-4,0.5,1,March
100000,15,200000,0,GPT-4,0.5,1,March
100000,15,200000,0,GPT-4,0.5,1,March
100000,15,200000,0,GPT-4,0.5,1,March
100000,15,200000,0,GPT-4,0.5,1,March
100000,15,200000,0,GPT-4,0.5,1,March
100000,15,200000,0,GPT-4,0.5,1,March
100000,15,200000,0,GPT-4,0.5,1,March
100000,15,200000,0,GPT-4,0.5,1,March
100000,15,200000,0,GPT-4,0.5,1,March
100000,15,200000,0,GPT-4,0.5,1,March
100000,15,200000,0,GPT-4,0.5,1,March
100000,15,200000,0,GPT-4,0.5,1,March
100000,15,200000,0,GPT-4,0.5,1,March
100000,15,200000,0,GPT-4,0.5,1,March
100000,15,200000,0,GPT-4,0.5,1,March
100000,15,200000,0,GPT-4,0.5,1,March
100000,15,200000,0,GPT-4,0.5,1,March
100000,15,200000,0,GPT-4,0.5,1,March
100000,15,200000,0,GPT-4,0.5,1,March
100000,15,200000,0,GPT-4,0.5,1,March
100000,15,200000,0,GPT-4,0.5,1,March
100000,15,200000,0,GPT-4,0.5,1,March
100000,15,200000,0,GPT-4,0.5,1,March
100000,15,200000,0,GPT-4,0.5,1,March
100000,15,200000,0,GPT-4,0.5,1,March
100000,15,200000,0,GPT-4,0.5,1,March
100000,15,200000,0,GPT-4,0.5,1,March
100000,15,200000,0,GPT-4,0.5,1,March
100000,15,200000,0,GPT-4,0.5,1,March
100000,15,200000,0,GPT-4,0.5,1,March
100000,15,200000,0,GPT-4,0.5,1,March
100000,15,200000,0,GPT-4,0.5,1,March
100000,15,200000,0,GPT-4,0.5,1,March
100000,15,200000,0,GPT-4,0.5,1,March
100000,15,200000,0,GPT-4,0.5,1,March
100000,15,200000,0,GPT-4,0.5,1,March
100000,15,200000,0,GPT-4,0.5,1,March
100000,15,200000,0,GPT-4,0.5,1,March
100000,15,200000,0,GPT-4,0.5,1,March
100000,15,200000,0,GPT-4,0.5,1,March
100000,15,200000,0,GPT-4,0.5,1,March
100000,15,200000,0,GPT-4,0.5,1,March
100000,15,200000,0,GPT-4,0.5,1,March
100000,15,200000,0,GPT-4,0.5,1,March
100000,15,200000,0,GPT-4,0.5,1,March
100000,15,200000,0,GPT-4,0.5,1,March
100000,15,200000,0,GPT-4,0.5,1,March
100000,15,200000,0,GPT-4,0.5,1,March
100000,15,200000,0,GPT-4,0.5,1,March
100000,15,200000,0,GPT-4,0.5,1,March
100000,15,200000,0,GPT-4,0.5,1,March
100000,15,200000,0,GPT-4,0.5,1,March
100000,15,200000,0,GPT-4,0.5,1,March
100000,15,200000,0,GPT-4,0.5,1,March
100000,15,200000,0,GPT-4,0.5,1,March
100000,15,200000,0,GPT-4,0.5,1,March
100000,15,200000,0,GPT-4,0.5,1,March
10,16,20,0,GPT-4o,0.5,1,March
10,16,20,0,GPT-4o,0.5,1,March
10,16,20,0,GPT-4o,0.5,1,March
10,16,20,0,GPT-4o,0.5,1,March
10,16,20,0,GPT-4o,0.5,1,March
10,16,20,0,GPT-4o,0.5,1,March
10,16,20,0,GPT-4o,0.5,1,March
10,16,20,0,GPT-4o,0.5,1,March
10,16,20,0,GPT-4o,0.5,1,March
10,16,20,0,GPT-4o,0.5,1,March
10,16,20,0,GPT-4o,0.5,1,March
5,16,20,0,GPT-4o,0.25,1,March
10,16,20,0,GPT-4o,0.5,1,March
10,16,20,0,GPT-4o,0.5,1,March
10,16,20,0,GPT-4o,0.5,1,March
10,16,20,0,GPT-4o,0.5,1,March
10,16,20,0,GPT-4o,0.5,1,March
10,16,20,0,GPT-4o,0.5,1,March
10,16,20,0,GPT-4o,0.5,1,March
10,16,20,0,GPT-4o,0.5,1,March
5,16,20,0,GPT-4o,0.25,1,March
10,16,20,0,GPT-4o,0.5,1,March
10,16,20,0,GPT-4o,0.5,1,March
10,16,20,0,GPT-4o,0.5,1,March
10,16,20,0,GPT-4o,0.5,1,March
10,16,20,0,GPT-4o,0.5,1,March
10,16,20,0,GPT-4o,0.5,1,March
10,16,20,0,GPT-4o,0.5,1,March
10,16,20,0,GPT-4o,0.5,1,March
10,16,20,0,GPT-4o,0.5,1,March
10,16,20,0,GPT-4o,0.5,1,March
10,16,20,0,GPT-4o,0.5,1,March
10,16,20,0,GPT-4o,0.5,1,March
10,16,20,0,GPT-4o,0.5,1,March
10,16,20,0,GPT-4o,0.5,1,March
10,16,20,0,GPT-4o,0.5,1,March
10,16,20,0,GPT-4o,0.5,1,March
10,16,20,0,GPT-4o,0.5,1,March
10,16,20,0,GPT-4o,0.5,1,March
10,16,20,0,GPT-4o,0.5,1,March
10,16,20,0,GPT-4o,0.5,1,March
10,16,20,0,GPT-4o,0.5,1,March
10,16,20,0,GPT-4o,0.5,1,March
10,16,20,0,GPT-4o,0.5,1,March
10,16,20,0,GPT-4o,0.5,1,March
10,16,20,0,GPT-4o,0.5,1,March
10,16,20,0,GPT-4o,0.5,1,March
10,16,20,0,GPT-4o,0.5,1,March
10,16,20,0,GPT-4o,0.5,1,March
10,16,20,0,GPT-4o,0.5,1,March
10,16,20,0,GPT-4o,0.5,1,March
10,16,20,0,GPT-4o,0.5,1,March
10,16,20,0,GPT-4o,0.5,1,March
10,16,20,0,GPT-4o,0.5,1,March
10,16,20,0,GPT-4o,0.5,1,March
10,16,20,0,GPT-4o,0.5,1,March
10,16,20,0,GPT-4o,0.5,1,March
10,16,20,0,GPT-4o,0.5,1,March
10,16,20,0,GPT-4o,0.5,1,March
10,16,20,0,GPT-4o,0.5,1,March
10,16,20,0,GPT-4o,0.5,1,March
10,16,20,0,GPT-4o,0.5,1,March
10,16,20,0,GPT-4o,0.5,1,March
10,16,20,0,GPT-4o,0.5,1,March
10,16,20,0,GPT-4o,0.5,1,March
10,16,20,0,GPT-4o,0.5,1,March
10,16,20,0,GPT-4o,0.5,1,March
10,16,20,0,GPT-4o,0.5,1,March
5,16,20,0,GPT-4o,0.25,1,March
10,16,20,0,GPT-4o,0.5,1,March
5,16,20,0,GPT-4o,0.25,1,March
10,16,20,0,GPT-4o,0.5,1,March
10,16,20,0,GPT-4o,0.5,1,March
10,16,20,0,GPT-4o,0.5,1,March
10,16,20,0,GPT-4o,0.5,1,March
10,16,20,0,GPT-4o,0.5,1,March
10,16,20,0,GPT-4o,0.5,1,March
10,16,20,0,GPT-4o,0.5,1,March
10,16,20,0,GPT-4o,0.5,1,March
10,16,20,0,GPT-4o,0.5,1,March
10,16,20,0,GPT-4o,0.5,1,March
10,16,20,0,GPT-4o,0.5,1,March
5,16,20,0,GPT-4o,0.25,1,March
10,16,20,0,GPT-4o,0.5,1,March
10,16,20,0,GPT-4o,0.5,1,March
10,16,20,0,GPT-4o,0.5,1,March
10,16,20,0,GPT-4o,0.5,1,March
10,16,20,0,GPT-4o,0.5,1,March
10,16,20,0,GPT-4o,0.5,1,March
10,16,20,0,GPT-4o,0.5,1,March
10,16,20,0,GPT-4o,0.5,1,March
10,16,20,0,GPT-4o,0.5,1,March
10,16,20,0,GPT-4o,0.5,1,March
10,16,20,0,GPT-4o,0.5,1,March
10,16,20,0,GPT-4o,0.5,1,March
10,16,20,0,GPT-4o,0.5,1,March
10,16,20,0,GPT-4o,0.5,1,March
10,16,20,0,GPT-4o,0.5,1,March
10,16,20,0,GPT-4o,0.5,1,March
10,16,20,0,GPT-4o,0.5,1,March
10,16,20,0,GPT-4o,0.5,1,March
10,16,20,0,GPT-4o,0.5,1,March
10,16,20,0,GPT-4o,0.5,1,March
10,16,20,0,GPT-4o,0.5,1,March
5,16,20,0,GPT-4o,0.25,1,March
10,16,20,0,GPT-4o,0.5,1,March
10,16,20,0,GPT-4o,0.5,1,March
5,16,20,0,GPT-4o,0.25,1,March
5,16,20,0,GPT-4o,0.25,1,March
10,16,20,0,GPT-4o,0.5,1,March
10,16,20,0,GPT-4o,0.5,1,March
10,16,20,0,GPT-4o,0.5,1,March
10,16,20,0,GPT-4o,0.5,1,March
10,16,20,0,GPT-4o,0.5,1,March
10,16,20,0,GPT-4o,0.5,1,March
10,16,20,0,GPT-4o,0.5,1,March
10,16,20,0,GPT-4o,0.5,1,March
10,16,20,0,GPT-4o,0.5,1,March
10,16,20,0,GPT-4o,0.5,1,March
10,16,20,0,GPT-4o,0.5,1,March
10,16,20,0,GPT-4o,0.5,1,March
10,16,20,0,GPT-4o,0.5,1,March
10,16,20,0,GPT-4o,0.5,1,March
10,16,20,0,GPT-4o,0.5,1,March
10,16,20,0,GPT-4o,0.5,1,March
10,16,20,0,GPT-4o,0.5,1,March
10,16,20,0,GPT-4o,0.5,1,March
10,16,20,0,GPT-4o,0.5,1,March
10,16,20,0,GPT-4o,0.5,1,March
10,16,20,0,GPT-4o,0.5,1,March
10,16,20,0,GPT-4o,0.5,1,March
10,16,20,0,GPT-4o,0.5,1,March
10,16,20,0,GPT-4o,0.5,1,March
10,16,20,0,GPT-4o,0.5,1,March
5,16,20,0,GPT-4o,0.25,1,March
10,16,20,0,GPT-4o,0.5,1,March
10,16,20,0,GPT-4o,0.5,1,March
10,16,20,0,GPT-4o,0.5,1,March
10,16,20,0,GPT-4o,0.5,1,March
10,16,20,0,GPT-4o,0.5,1,March
10,16,20,0,GPT-4o,0.5,1,March
10,16,20,0,GPT-4o,0.5,1,March
10,16,20,0,GPT-4o,0.5,1,March
10,16,20,0,GPT-4o,0.5,1,March
10,16,20,0,GPT-4o,0.5,1,March
10,16,20,0,GPT-4o,0.5,1,March
10,16,20,0,GPT-4o,0.5,1,March
10,16,20,0,GPT-4o,0.5,1,March
10,16,20,0,GPT-4o,0.5,1,March
10,16,20,0,GPT-4o,0.5,1,March
100,17,200,0,GPT-4o,0.5,1,March
100,17,200,0,GPT-4o,0.5,1,March
100,17,200,0,GPT-4o,0.5,1,March
100,17,200,0,GPT-4o,0.5,1,March
100,17,200,0,GPT-4o,0.5,1,March
100,17,200,0,GPT-4o,0.5,1,March
100,17,200,0,GPT-4o,0.5,1,March
100,17,200,0,GPT-4o,0.5,1,March
100,17,200,0,GPT-4o,0.5,1,March
100,17,200,0,GPT-4o,0.5,1,March
100,17,200,0,GPT-4o,0.5,1,March
100,17,200,0,GPT-4o,0.5,1,March
50,17,200,0,GPT-4o,0.25,1,March
100,17,200,0,GPT-4o,0.5,1,March
100,17,200,0,GPT-4o,0.5,1,March
100,17,200,0,GPT-4o,0.5,1,March
100,17,200,0,GPT-4o,0.5,1,March
100,17,200,0,GPT-4o,0.5,1,March
100,17,200,0,GPT-4o,0.5,1,March
100,17,200,0,GPT-4o,0.5,1,March
50,17,200,0,GPT-4o,0.25,1,March
100,17,200,0,GPT-4o,0.5,1,March
100,17,200,0,GPT-4o,0.5,1,March
100,17,200,0,GPT-4o,0.5,1,March
50,17,200,0,GPT-4o,0.25,1,March
100,17,200,0,GPT-4o,0.5,1,March
100,17,200,0,GPT-4o,0.5,1,March
100,17,200,0,GPT-4o,0.5,1,March
100,17,200,0,GPT-4o,0.5,1,March
100,17,200,0,GPT-4o,0.5,1,March
100,17,200,0,GPT-4o,0.5,1,March
100,17,200,0,GPT-4o,0.5,1,March
100,17,200,0,GPT-4o,0.5,1,March
100,17,200,0,GPT-4o,0.5,1,March
100,17,200,0,GPT-4o,0.5,1,March
50,17,200,0,GPT-4o,0.25,1,March
100,17,200,0,GPT-4o,0.5,1,March
100,17,200,0,GPT-4o,0.5,1,March
100,17,200,0,GPT-4o,0.5,1,March
100,17,200,0,GPT-4o,0.5,1,March
100,17,200,0,GPT-4o,0.5,1,March
100,17,200,0,GPT-4o,0.5,1,March
100,17,200,0,GPT-4o,0.5,1,March
100,17,200,0,GPT-4o,0.5,1,March
100,17,200,0,GPT-4o,0.5,1,March
100,17,200,0,GPT-4o,0.5,1,March
100,17,200,0,GPT-4o,0.5,1,March
100,17,200,0,GPT-4o,0.5,1,March
100,17,200,0,GPT-4o,0.5,1,March
100,17,200,0,GPT-4o,0.5,1,March
100,17,200,0,GPT-4o,0.5,1,March
100,17,200,0,GPT-4o,0.5,1,March
100,17,200,0,GPT-4o,0.5,1,March
50,17,200,0,GPT-4o,0.25,1,March
100,17,200,0,GPT-4o,0.5,1,March
100,17,200,0,GPT-4o,0.5,1,March
100,17,200,0,GPT-4o,0.5,1,March
100,17,200,0,GPT-4o,0.5,1,March
100,17,200,0,GPT-4o,0.5,1,March
50,17,200,0,GPT-4o,0.25,1,March
100,17,200,0,GPT-4o,0.5,1,March
100,17,200,0,GPT-4o,0.5,1,March
100,17,200,0,GPT-4o,0.5,1,March
100,17,200,0,GPT-4o,0.5,1,March
80,17,200,0,GPT-4o,0.4,1,March
100,17,200,0,GPT-4o,0.5,1,March
100,17,200,0,GPT-4o,0.5,1,March
100,17,200,0,GPT-4o,0.5,1,March
100,17,200,0,GPT-4o,0.5,1,March
100,17,200,0,GPT-4o,0.5,1,March
100,17,200,0,GPT-4o,0.5,1,March
100,17,200,0,GPT-4o,0.5,1,March
100,17,200,0,GPT-4o,0.5,1,March
100,17,200,0,GPT-4o,0.5,1,March
100,17,200,0,GPT-4o,0.5,1,March
100,17,200,0,GPT-4o,0.5,1,March
100,17,200,0,GPT-4o,0.5,1,March
100,17,200,0,GPT-4o,0.5,1,March
100,17,200,0,GPT-4o,0.5,1,March
100,17,200,0,GPT-4o,0.5,1,March
100,17,200,0,GPT-4o,0.5,1,March
100,17,200,0,GPT-4o,0.5,1,March
100,17,200,0,GPT-4o,0.5,1,March
100,17,200,0,GPT-4o,0.5,1,March
100,17,200,0,GPT-4o,0.5,1,March
100,17,200,0,GPT-4o,0.5,1,March
100,17,200,0,GPT-4o,0.5,1,March
100,17,200,0,GPT-4o,0.5,1,March
100,17,200,0,GPT-4o,0.5,1,March
100,17,200,0,GPT-4o,0.5,1,March
100,17,200,0,GPT-4o,0.5,1,March
100,17,200,0,GPT-4o,0.5,1,March
100,17,200,0,GPT-4o,0.5,1,March
100,17,200,0,GPT-4o,0.5,1,March
100,17,200,0,GPT-4o,0.5,1,March
100,17,200,0,GPT-4o,0.5,1,March
100,17,200,0,GPT-4o,0.5,1,March
100,17,200,0,GPT-4o,0.5,1,March
100,17,200,0,GPT-4o,0.5,1,March
100,17,200,0,GPT-4o,0.5,1,March
100,17,200,0,GPT-4o,0.5,1,March
100,17,200,0,GPT-4o,0.5,1,March
100,17,200,0,GPT-4o,0.5,1,March
100,17,200,0,GPT-4o,0.5,1,March
100,17,200,0,GPT-4o,0.5,1,March
100,17,200,0,GPT-4o,0.5,1,March
100,17,200,0,GPT-4o,0.5,1,March
100,17,200,0,GPT-4o,0.5,1,March
100,17,200,0,GPT-4o,0.5,1,March
100,17,200,0,GPT-4o,0.5,1,March
100,17,200,0,GPT-4o,0.5,1,March
100,17,200,0,GPT-4o,0.5,1,March
100,17,200,0,GPT-4o,0.5,1,March
100,17,200,0,GPT-4o,0.5,1,March
100,17,200,0,GPT-4o,0.5,1,March
100,17,200,0,GPT-4o,0.5,1,March
100,17,200,0,GPT-4o,0.5,1,March
100,17,200,0,GPT-4o,0.5,1,March
100,17,200,0,GPT-4o,0.5,1,March
100,17,200,0,GPT-4o,0.5,1,March
100,17,200,0,GPT-4o,0.5,1,March
100,17,200,0,GPT-4o,0.5,1,March
100,17,200,0,GPT-4o,0.5,1,March
100,17,200,0,GPT-4o,0.5,1,March
100,17,200,0,GPT-4o,0.5,1,March
100,17,200,0,GPT-4o,0.5,1,March
50,17,200,0,GPT-4o,0.25,1,March
100,17,200,0,GPT-4o,0.5,1,March
100,17,200,0,GPT-4o,0.5,1,March
100,17,200,0,GPT-4o,0.5,1,March
100,17,200,0,GPT-4o,0.5,1,March
100,17,200,0,GPT-4o,0.5,1,March
100,17,200,0,GPT-4o,0.5,1,March
50,17,200,0,GPT-4o,0.25,1,March
100,17,200,0,GPT-4o,0.5,1,March
100,17,200,0,GPT-4o,0.5,1,March
100,17,200,0,GPT-4o,0.5,1,March
100,17,200,0,GPT-4o,0.5,1,March
100,17,200,0,GPT-4o,0.5,1,March
100,17,200,0,GPT-4o,0.5,1,March
100,17,200,0,GPT-4o,0.5,1,March
100,17,200,0,GPT-4o,0.5,1,March
100,17,200,0,GPT-4o,0.5,1,March
100,17,200,0,GPT-4o,0.5,1,March
50,17,200,0,GPT-4o,0.25,1,March
100,17,200,0,GPT-4o,0.5,1,March
100,17,200,0,GPT-4o,0.5,1,March
100,17,200,0,GPT-4o,0.5,1,March
100,17,200,0,GPT-4o,0.5,1,March
100,17,200,0,GPT-4o,0.5,1,March
1000,18,2000,0,GPT-4o,0.5,1,March
1000,18,2000,0,GPT-4o,0.5,1,March
1000,18,2000,0,GPT-4o,0.5,1,March
1000,18,2000,0,GPT-4o,0.5,1,March
1000,18,2000,0,GPT-4o,0.5,1,March
1000,18,2000,0,GPT-4o,0.5,1,March
1000,18,2000,0,GPT-4o,0.5,1,March
1000,18,2000,0,GPT-4o,0.5,1,March
1000,18,2000,0,GPT-4o,0.5,1,March
1000,18,2000,0,GPT-4o,0.5,1,March
1000,18,2000,0,GPT-4o,0.5,1,March
1000,18,2000,0,GPT-4o,0.5,1,March
1000,18,2000,0,GPT-4o,0.5,1,March
1000,18,2000,0,GPT-4o,0.5,1,March
1000,18,2000,0,GPT-4o,0.5,1,March
1000,18,2000,0,GPT-4o,0.5,1,March
1000,18,2000,0,GPT-4o,0.5,1,March
1000,18,2000,0,GPT-4o,0.5,1,March
1000,18,2000,0,GPT-4o,0.5,1,March
1000,18,2000,0,GPT-4o,0.5,1,March
1000,18,2000,0,GPT-4o,0.5,1,March
1000,18,2000,0,GPT-4o,0.5,1,March
1000,18,2000,0,GPT-4o,0.5,1,March
1000,18,2000,0,GPT-4o,0.5,1,March
1000,18,2000,0,GPT-4o,0.5,1,March
1000,18,2000,0,GPT-4o,0.5,1,March
1000,18,2000,0,GPT-4o,0.5,1,March
1000,18,2000,0,GPT-4o,0.5,1,March
1000,18,2000,0,GPT-4o,0.5,1,March
1000,18,2000,0,GPT-4o,0.5,1,March
1000,18,2000,0,GPT-4o,0.5,1,March
1000,18,2000,0,GPT-4o,0.5,1,March
1000,18,2000,0,GPT-4o,0.5,1,March
1000,18,2000,0,GPT-4o,0.5,1,March
1000,18,2000,0,GPT-4o,0.5,1,March
1000,18,2000,0,GPT-4o,0.5,1,March
1000,18,2000,0,GPT-4o,0.5,1,March
1000,18,2000,0,GPT-4o,0.5,1,March
1000,18,2000,0,GPT-4o,0.5,1,March
1000,18,2000,0,GPT-4o,0.5,1,March
1000,18,2000,0,GPT-4o,0.5,1,March
1000,18,2000,0,GPT-4o,0.5,1,March
1000,18,2000,0,GPT-4o,0.5,1,March
1000,18,2000,0,GPT-4o,0.5,1,March
1000,18,2000,0,GPT-4o,0.5,1,March
1000,18,2000,0,GPT-4o,0.5,1,March
1000,18,2000,0,GPT-4o,0.5,1,March
1000,18,2000,0,GPT-4o,0.5,1,March
1000,18,2000,0,GPT-4o,0.5,1,March
1000,18,2000,0,GPT-4o,0.5,1,March
1000,18,2000,0,GPT-4o,0.5,1,March
1000,18,2000,0,GPT-4o,0.5,1,March
1000,18,2000,0,GPT-4o,0.5,1,March
1000,18,2000,0,GPT-4o,0.5,1,March
1000,18,2000,0,GPT-4o,0.5,1,March
1000,18,2000,0,GPT-4o,0.5,1,March
1000,18,2000,0,GPT-4o,0.5,1,March
1000,18,2000,0,GPT-4o,0.5,1,March
1000,18,2000,0,GPT-4o,0.5,1,March
1000,18,2000,0,GPT-4o,0.5,1,March
1000,18,2000,0,GPT-4o,0.5,1,March
1000,18,2000,0,GPT-4o,0.5,1,March
1000,18,2000,0,GPT-4o,0.5,1,March
1000,18,2000,0,GPT-4o,0.5,1,March
1000,18,2000,0,GPT-4o,0.5,1,March
1000,18,2000,0,GPT-4o,0.5,1,March
1000,18,2000,0,GPT-4o,0.5,1,March
1000,18,2000,0,GPT-4o,0.5,1,March
1000,18,2000,0,GPT-4o,0.5,1,March
1000,18,2000,0,GPT-4o,0.5,1,March
1000,18,2000,0,GPT-4o,0.5,1,March
1000,18,2000,0,GPT-4o,0.5,1,March
1000,18,2000,0,GPT-4o,0.5,1,March
1000,18,2000,0,GPT-4o,0.5,1,March
1000,18,2000,0,GPT-4o,0.5,1,March
1000,18,2000,0,GPT-4o,0.5,1,March
1000,18,2000,0,GPT-4o,0.5,1,March
1000,18,2000,0,GPT-4o,0.5,1,March
1000,18,2000,0,GPT-4o,0.5,1,March
1000,18,2000,0,GPT-4o,0.5,1,March
1000,18,2000,0,GPT-4o,0.5,1,March
1000,18,2000,0,GPT-4o,0.5,1,March
1000,18,2000,0,GPT-4o,0.5,1,March
1000,18,2000,0,GPT-4o,0.5,1,March
1000,18,2000,0,GPT-4o,0.5,1,March
1000,18,2000,0,GPT-4o,0.5,1,March
1000,18,2000,0,GPT-4o,0.5,1,March
1000,18,2000,0,GPT-4o,0.5,1,March
1000,18,2000,0,GPT-4o,0.5,1,March
1000,18,2000,0,GPT-4o,0.5,1,March
1000,18,2000,0,GPT-4o,0.5,1,March
1000,18,2000,0,GPT-4o,0.5,1,March
1000,18,2000,0,GPT-4o,0.5,1,March
1000,18,2000,0,GPT-4o,0.5,1,March
1000,18,2000,0,GPT-4o,0.5,1,March
1000,18,2000,0,GPT-4o,0.5,1,March
1000,18,2000,0,GPT-4o,0.5,1,March
1000,18,2000,0,GPT-4o,0.5,1,March
1000,18,2000,0,GPT-4o,0.5,1,March
1000,18,2000,0,GPT-4o,0.5,1,March
1000,18,2000,0,GPT-4o,0.5,1,March
1000,18,2000,0,GPT-4o,0.5,1,March
1000,18,2000,0,GPT-4o,0.5,1,March
1000,18,2000,0,GPT-4o,0.5,1,March
1000,18,2000,0,GPT-4o,0.5,1,March
1000,18,2000,0,GPT-4o,0.5,1,March
1000,18,2000,0,GPT-4o,0.5,1,March
1000,18,2000,0,GPT-4o,0.5,1,March
1000,18,2000,0,GPT-4o,0.5,1,March
1000,18,2000,0,GPT-4o,0.5,1,March
1000,18,2000,0,GPT-4o,0.5,1,March
1000,18,2000,0,GPT-4o,0.5,1,March
1000,18,2000,0,GPT-4o,0.5,1,March
1000,18,2000,0,GPT-4o,0.5,1,March
1000,18,2000,0,GPT-4o,0.5,1,March
1000,18,2000,0,GPT-4o,0.5,1,March
1000,18,2000,0,GPT-4o,0.5,1,March
1000,18,2000,0,GPT-4o,0.5,1,March
1000,18,2000,0,GPT-4o,0.5,1,March
1000,18,2000,0,GPT-4o,0.5,1,March
1000,18,2000,0,GPT-4o,0.5,1,March
1000,18,2000,0,GPT-4o,0.5,1,March
1000,18,2000,0,GPT-4o,0.5,1,March
1000,18,2000,0,GPT-4o,0.5,1,March
1000,18,2000,0,GPT-4o,0.5,1,March
1000,18,2000,0,GPT-4o,0.5,1,March
1000,18,2000,0,GPT-4o,0.5,1,March
1000,18,2000,0,GPT-4o,0.5,1,March
1000,18,2000,0,GPT-4o,0.5,1,March
1000,18,2000,0,GPT-4o,0.5,1,March
1000,18,2000,0,GPT-4o,0.5,1,March
1000,18,2000,0,GPT-4o,0.5,1,March
1000,18,2000,0,GPT-4o,0.5,1,March
1000,18,2000,0,GPT-4o,0.5,1,March
1000,18,2000,0,GPT-4o,0.5,1,March
1000,18,2000,0,GPT-4o,0.5,1,March
1000,18,2000,0,GPT-4o,0.5,1,March
1000,18,2000,0,GPT-4o,0.5,1,March
800,18,2000,0,GPT-4o,0.4,1,March
1000,18,2000,0,GPT-4o,0.5,1,March
1000,18,2000,0,GPT-4o,0.5,1,March
1000,18,2000,0,GPT-4o,0.5,1,March
1000,18,2000,0,GPT-4o,0.5,1,March
750,18,2000,0,GPT-4o,0.375,1,March
1000,18,2000,0,GPT-4o,0.5,1,March
1000,18,2000,0,GPT-4o,0.5,1,March
1000,18,2000,0,GPT-4o,0.5,1,March
1000,18,2000,0,GPT-4o,0.5,1,March
1000,18,2000,0,GPT-4o,0.5,1,March
1000,18,2000,0,GPT-4o,0.5,1,March
10000,19,20000,0,GPT-4o,0.5,1,March
10000,19,20000,0,GPT-4o,0.5,1,March
10000,19,20000,0,GPT-4o,0.5,1,March
5000,19,20000,0,GPT-4o,0.25,1,March
10000,19,20000,0,GPT-4o,0.5,1,March
10000,19,20000,0,GPT-4o,0.5,1,March
10000,19,20000,0,GPT-4o,0.5,1,March
10000,19,20000,0,GPT-4o,0.5,1,March
10000,19,20000,0,GPT-4o,0.5,1,March
10000,19,20000,0,GPT-4o,0.5,1,March
10000,19,20000,0,GPT-4o,0.5,1,March
10000,19,20000,0,GPT-4o,0.5,1,March
10000,19,20000,0,GPT-4o,0.5,1,March
10000,19,20000,0,GPT-4o,0.5,1,March
10000,19,20000,0,GPT-4o,0.5,1,March
10000,19,20000,0,GPT-4o,0.5,1,March
10000,19,20000,0,GPT-4o,0.5,1,March
10000,19,20000,0,GPT-4o,0.5,1,March
10000,19,20000,0,GPT-4o,0.5,1,March
10000,19,20000,0,GPT-4o,0.5,1,March
10000,19,20000,0,GPT-4o,0.5,1,March
10000,19,20000,0,GPT-4o,0.5,1,March
10000,19,20000,0,GPT-4o,0.5,1,March
10000,19,20000,0,GPT-4o,0.5,1,March
10000,19,20000,0,GPT-4o,0.5,1,March
10000,19,20000,0,GPT-4o,0.5,1,March
10000,19,20000,0,GPT-4o,0.5,1,March
10000,19,20000,0,GPT-4o,0.5,1,March
10000,19,20000,0,GPT-4o,0.5,1,March
10000,19,20000,0,GPT-4o,0.5,1,March
10000,19,20000,0,GPT-4o,0.5,1,March
10000,19,20000,0,GPT-4o,0.5,1,March
10000,19,20000,0,GPT-4o,0.5,1,March
10000,19,20000,0,GPT-4o,0.5,1,March
10000,19,20000,0,GPT-4o,0.5,1,March
10000,19,20000,0,GPT-4o,0.5,1,March
10000,19,20000,0,GPT-4o,0.5,1,March
