Proposal,ID,Stakes,Wealth,Model,Proportion,Temperature,Month,Framing,Human_Emphasis
5,1,20,0,GPT-4o,0.25,1,February,2,0
5,1,20,0,GPT-4o,0.25,1,February,2,0
5,1,20,0,GPT-4o,0.25,1,February,2,0
10,1,20,0,GPT-4o,0.5,1,February,2,0
5,1,20,0,GPT-4o,0.25,1,February,2,0
5,1,20,0,GPT-4o,0.25,1,February,2,0
10,1,20,0,GPT-4o,0.5,1,February,2,0
10,1,20,0,GPT-4o,0.5,1,February,2,0
5,1,20,0,GPT-4o,0.25,1,February,2,0
10,1,20,0,GPT-4o,0.5,1,February,2,0
10,1,20,0,GPT-4o,0.5,1,February,2,0
10,1,20,0,GPT-4o,0.5,1,February,2,0
5,1,20,0,GPT-4o,0.25,1,February,2,0
5,1,20,0,GPT-4o,0.25,1,February,2,0
10,1,20,0,GPT-4o,0.5,1,February,2,0
10,1,20,0,GPT-4o,0.5,1,February,2,0
5,1,20,0,GPT-4o,0.25,1,February,2,0
10,1,20,0,GPT-4o,0.5,1,February,2,0
5,1,20,0,GPT-4o,0.25,1,February,2,0
10,1,20,0,GPT-4o,0.5,1,February,2,0
1,1,20,0,GPT-4o,0.05,1,February,2,0
5,1,20,0,GPT-4o,0.25,1,February,2,0
10,1,20,0,GPT-4o,0.5,1,February,2,0
10,1,20,0,GPT-4o,0.5,1,February,2,0
10,1,20,0,GPT-4o,0.5,1,February,2,0
10,1,20,0,GPT-4o,0.5,1,February,2,0
10,1,20,0,GPT-4o,0.5,1,February,2,0
50,2,200,0,GPT-4o,0.25,1,February,2,0
100,2,200,0,GPT-4o,0.5,1,February,2,0
100,2,200,0,GPT-4o,0.5,1,February,2,0
100,2,200,0,GPT-4o,0.5,1,February,2,0
50,2,200,0,GPT-4o,0.25,1,February,2,0
100,2,200,0,GPT-4o,0.5,1,February,2,0
100,2,200,0,GPT-4o,0.5,1,February,2,0
100,2,200,0,GPT-4o,0.5,1,February,2,0
100,2,200,0,GPT-4o,0.5,1,February,2,0
100,2,200,0,GPT-4o,0.5,1,February,2,0
100,2,200,0,GPT-4o,0.5,1,February,2,0
50,2,200,0,GPT-4o,0.25,1,February,2,0
100,2,200,0,GPT-4o,0.5,1,February,2,0
100,2,200,0,GPT-4o,0.5,1,February,2,0
100,2,200,0,GPT-4o,0.5,1,February,2,0
100,2,200,0,GPT-4o,0.5,1,February,2,0
100,2,200,0,GPT-4o,0.5,1,February,2,0
50,2,200,0,GPT-4o,0.25,1,February,2,0
100,2,200,0,GPT-4o,0.5,1,February,2,0
100,2,200,0,GPT-4o,0.5,1,February,2,0
50,2,200,0,GPT-4o,0.25,1,February,2,0
100,2,200,0,GPT-4o,0.5,1,February,2,0
50,2,200,0,GPT-4o,0.25,1,February,2,0
100,2,200,0,GPT-4o,0.5,1,February,2,0
100,2,200,0,GPT-4o,0.5,1,February,2,0
100,2,200,0,GPT-4o,0.5,1,February,2,0
50,2,200,0,GPT-4o,0.25,1,February,2,0
100,2,200,0,GPT-4o,0.5,1,February,2,0
100,2,200,0,GPT-4o,0.5,1,February,2,0
100,2,200,0,GPT-4o,0.5,1,February,2,0
100,2,200,0,GPT-4o,0.5,1,February,2,0
100,2,200,0,GPT-4o,0.5,1,February,2,0
100,2,200,0,GPT-4o,0.5,1,February,2,0
100,2,200,0,GPT-4o,0.5,1,February,2,0
50,2,200,0,GPT-4o,0.25,1,February,2,0
100,2,200,0,GPT-4o,0.5,1,February,2,0
50,2,200,0,GPT-4o,0.25,1,February,2,0
50,2,200,0,GPT-4o,0.25,1,February,2,0
75,2,200,0,GPT-4o,0.375,1,February,2,0
100,2,200,0,GPT-4o,0.5,1,February,2,0
50,2,200,0,GPT-4o,0.25,1,February,2,0
50,2,200,0,GPT-4o,0.25,1,February,2,0
50,2,200,0,GPT-4o,0.25,1,February,2,0
100,2,200,0,GPT-4o,0.5,1,February,2,0
50,2,200,0,GPT-4o,0.25,1,February,2,0
100,2,200,0,GPT-4o,0.5,1,February,2,0
100,2,200,0,GPT-4o,0.5,1,February,2,0
100,2,200,0,GPT-4o,0.5,1,February,2,0
50,2,200,0,GPT-4o,0.25,1,February,2,0
100,2,200,0,GPT-4o,0.5,1,February,2,0
100,2,200,0,GPT-4o,0.5,1,February,2,0
100,2,200,0,GPT-4o,0.5,1,February,2,0
100,2,200,0,GPT-4o,0.5,1,February,2,0
50,2,200,0,GPT-4o,0.25,1,February,2,0
100,2,200,0,GPT-4o,0.5,1,February,2,0
100,2,200,0,GPT-4o,0.5,1,February,2,0
100,2,200,0,GPT-4o,0.5,1,February,2,0
100,2,200,0,GPT-4o,0.5,1,February,2,0
100,2,200,0,GPT-4o,0.5,1,February,2,0
100,2,200,0,GPT-4o,0.5,1,February,2,0
100,2,200,0,GPT-4o,0.5,1,February,2,0
50,2,200,0,GPT-4o,0.25,1,February,2,0
100,2,200,0,GPT-4o,0.5,1,February,2,0
100,2,200,0,GPT-4o,0.5,1,February,2,0
100,2,200,0,GPT-4o,0.5,1,February,2,0
50,2,200,0,GPT-4o,0.25,1,February,2,0
100,2,200,0,GPT-4o,0.5,1,February,2,0
50,2,200,0,GPT-4o,0.25,1,February,2,0
100,2,200,0,GPT-4o,0.5,1,February,2,0
50,2,200,0,GPT-4o,0.25,1,February,2,0
100,2,200,0,GPT-4o,0.5,1,February,2,0
100,2,200,0,GPT-4o,0.5,1,February,2,0
50,2,200,0,GPT-4o,0.25,1,February,2,0
50,2,200,0,GPT-4o,0.25,1,February,2,0
100,2,200,0,GPT-4o,0.5,1,February,2,0
100,2,200,0,GPT-4o,0.5,1,February,2,0
100,2,200,0,GPT-4o,0.5,1,February,2,0
100,2,200,0,GPT-4o,0.5,1,February,2,0
50,2,200,0,GPT-4o,0.25,1,February,2,0
50,2,200,0,GPT-4o,0.25,1,February,2,0
50,2,200,0,GPT-4o,0.25,1,February,2,0
100,2,200,0,GPT-4o,0.5,1,February,2,0
100,2,200,0,GPT-4o,0.5,1,February,2,0
100,2,200,0,GPT-4o,0.5,1,February,2,0
50,2,200,0,GPT-4o,0.25,1,February,2,0
100,2,200,0,GPT-4o,0.5,1,February,2,0
100,2,200,0,GPT-4o,0.5,1,February,2,0
50,2,200,0,GPT-4o,0.25,1,February,2,0
50,2,200,0,GPT-4o,0.25,1,February,2,0
100,2,200,0,GPT-4o,0.5,1,February,2,0
50,2,200,0,GPT-4o,0.25,1,February,2,0
50,2,200,0,GPT-4o,0.25,1,February,2,0
100,2,200,0,GPT-4o,0.5,1,February,2,0
100,2,200,0,GPT-4o,0.5,1,February,2,0
100,2,200,0,GPT-4o,0.5,1,February,2,0
50,2,200,0,GPT-4o,0.25,1,February,2,0
100,2,200,0,GPT-4o,0.5,1,February,2,0
50,2,200,0,GPT-4o,0.25,1,February,2,0
50,2,200,0,GPT-4o,0.25,1,February,2,0
100,2,200,0,GPT-4o,0.5,1,February,2,0
50,2,200,0,GPT-4o,0.25,1,February,2,0
100,2,200,0,GPT-4o,0.5,1,February,2,0
50,2,200,0,GPT-4o,0.25,1,February,2,0
50,2,200,0,GPT-4o,0.25,1,February,2,0
50,2,200,0,GPT-4o,0.25,1,February,2,0
100,2,200,0,GPT-4o,0.5,1,February,2,0
50,2,200,0,GPT-4o,0.25,1,February,2,0
100,2,200,0,GPT-4o,0.5,1,February,2,0
50,2,200,0,GPT-4o,0.25,1,February,2,0
50,2,200,0,GPT-4o,0.25,1,February,2,0
100,2,200,0,GPT-4o,0.5,1,February,2,0
100,2,200,0,GPT-4o,0.5,1,February,2,0
50,2,200,0,GPT-4o,0.25,1,February,2,0
100,2,200,0,GPT-4o,0.5,1,February,2,0
50,2,200,0,GPT-4o,0.25,1,February,2,0
100,2,200,0,GPT-4o,0.5,1,February,2,0
100,2,200,0,GPT-4o,0.5,1,February,2,0
50,2,200,0,GPT-4o,0.25,1,February,2,0
50,2,200,0,GPT-4o,0.25,1,February,2,0
100,2,200,0,GPT-4o,0.5,1,February,2,0
50,2,200,0,GPT-4o,0.25,1,February,2,0
100,2,200,0,GPT-4o,0.5,1,February,2,0
100,2,200,0,GPT-4o,0.5,1,February,2,0
100,2,200,0,GPT-4o,0.5,1,February,2,0
100,2,200,0,GPT-4o,0.5,1,February,2,0
50,2,200,0,GPT-4o,0.25,1,February,2,0
50,2,200,0,GPT-4o,0.25,1,February,2,0
100,2,200,0,GPT-4o,0.5,1,February,2,0
100,2,200,0,GPT-4o,0.5,1,February,2,0
100,2,200,0,GPT-4o,0.5,1,February,2,0
50,2,200,0,GPT-4o,0.25,1,February,2,0
50,2,200,0,GPT-4o,0.25,1,February,2,0
50,2,200,0,GPT-4o,0.25,1,February,2,0
100,2,200,0,GPT-4o,0.5,1,February,2,0
50,2,200,0,GPT-4o,0.25,1,February,2,0
100,2,200,0,GPT-4o,0.5,1,February,2,0
100,2,200,0,GPT-4o,0.5,1,February,2,0
100,2,200,0,GPT-4o,0.5,1,February,2,0
50,2,200,0,GPT-4o,0.25,1,February,2,0
100,2,200,0,GPT-4o,0.5,1,February,2,0
100,2,200,0,GPT-4o,0.5,1,February,2,0
50,2,200,0,GPT-4o,0.25,1,February,2,0
50,2,200,0,GPT-4o,0.25,1,February,2,0
100,2,200,0,GPT-4o,0.5,1,February,2,0
50,2,200,0,GPT-4o,0.25,1,February,2,0
50,2,200,0,GPT-4o,0.25,1,February,2,0
50,2,200,0,GPT-4o,0.25,1,February,2,0
50,2,200,0,GPT-4o,0.25,1,February,2,0
100,2,200,0,GPT-4o,0.5,1,February,2,0
100,2,200,0,GPT-4o,0.5,1,February,2,0
500,3,2000,0,GPT-4o,0.25,1,February,2,0
500,3,2000,0,GPT-4o,0.25,1,February,2,0
1000,3,2000,0,GPT-4o,0.5,1,February,2,0
500,3,2000,0,GPT-4o,0.25,1,February,2,0
1000,3,2000,0,GPT-4o,0.5,1,February,2,0
1000,3,2000,0,GPT-4o,0.5,1,February,2,0
500,3,2000,0,GPT-4o,0.25,1,February,2,0
1000,3,2000,0,GPT-4o,0.5,1,February,2,0
1000,3,2000,0,GPT-4o,0.5,1,February,2,0
1000,3,2000,0,GPT-4o,0.5,1,February,2,0
800,3,2000,0,GPT-4o,0.4,1,February,2,0
500,3,2000,0,GPT-4o,0.25,1,February,2,0
500,3,2000,0,GPT-4o,0.25,1,February,2,0
500,3,2000,0,GPT-4o,0.25,1,February,2,0
1000,3,2000,0,GPT-4o,0.5,1,February,2,0
500,3,2000,0,GPT-4o,0.25,1,February,2,0
1000,3,2000,0,GPT-4o,0.5,1,February,2,0
1000,3,2000,0,GPT-4o,0.5,1,February,2,0
1000,3,2000,0,GPT-4o,0.5,1,February,2,0
1000,3,2000,0,GPT-4o,0.5,1,February,2,0
1000,3,2000,0,GPT-4o,0.5,1,February,2,0
1000,3,2000,0,GPT-4o,0.5,1,February,2,0
1000,3,2000,0,GPT-4o,0.5,1,February,2,0
1000,3,2000,0,GPT-4o,0.5,1,February,2,0
1000,3,2000,0,GPT-4o,0.5,1,February,2,0
1000,3,2000,0,GPT-4o,0.5,1,February,2,0
500,3,2000,0,GPT-4o,0.25,1,February,2,0
500,3,2000,0,GPT-4o,0.25,1,February,2,0
1000,3,2000,0,GPT-4o,0.5,1,February,2,0
1000,3,2000,0,GPT-4o,0.5,1,February,2,0
1000,3,2000,0,GPT-4o,0.5,1,February,2,0
100,3,2000,0,GPT-4o,0.05,1,February,2,0
1000,3,2000,0,GPT-4o,0.5,1,February,2,0
1000,3,2000,0,GPT-4o,0.5,1,February,2,0
1000,3,2000,0,GPT-4o,0.5,1,February,2,0
1000,3,2000,0,GPT-4o,0.5,1,February,2,0
1000,3,2000,0,GPT-4o,0.5,1,February,2,0
1000,3,2000,0,GPT-4o,0.5,1,February,2,0
1000,3,2000,0,GPT-4o,0.5,1,February,2,0
1000,3,2000,0,GPT-4o,0.5,1,February,2,0
1000,3,2000,0,GPT-4o,0.5,1,February,2,0
1000,3,2000,0,GPT-4o,0.5,1,February,2,0
1000,3,2000,0,GPT-4o,0.5,1,February,2,0
1000,3,2000,0,GPT-4o,0.5,1,February,2,0
1000,3,2000,0,GPT-4o,0.5,1,February,2,0
1000,3,2000,0,GPT-4o,0.5,1,February,2,0
500,3,2000,0,GPT-4o,0.25,1,February,2,0
500,3,2000,0,GPT-4o,0.25,1,February,2,0
1000,3,2000,0,GPT-4o,0.5,1,February,2,0
1000,3,2000,0,GPT-4o,0.5,1,February,2,0
500,3,2000,0,GPT-4o,0.25,1,February,2,0
1000,3,2000,0,GPT-4o,0.5,1,February,2,0
500,3,2000,0,GPT-4o,0.25,1,February,2,0
100,3,2000,0,GPT-4o,0.05,1,February,2,0
500,3,2000,0,GPT-4o,0.25,1,February,2,0
1000,3,2000,0,GPT-4o,0.5,1,February,2,0
1000,3,2000,0,GPT-4o,0.5,1,February,2,0
1000,3,2000,0,GPT-4o,0.5,1,February,2,0
1000,3,2000,0,GPT-4o,0.5,1,February,2,0
400,3,2000,0,GPT-4o,0.2,1,February,2,0
1000,3,2000,0,GPT-4o,0.5,1,February,2,0
1000,3,2000,0,GPT-4o,0.5,1,February,2,0
1000,3,2000,0,GPT-4o,0.5,1,February,2,0
500,3,2000,0,GPT-4o,0.25,1,February,2,0
500,3,2000,0,GPT-4o,0.25,1,February,2,0
1000,3,2000,0,GPT-4o,0.5,1,February,2,0
1000,3,2000,0,GPT-4o,0.5,1,February,2,0
1000,3,2000,0,GPT-4o,0.5,1,February,2,0
1000,3,2000,0,GPT-4o,0.5,1,February,2,0
1000,3,2000,0,GPT-4o,0.5,1,February,2,0
1000,3,2000,0,GPT-4o,0.5,1,February,2,0
1000,3,2000,0,GPT-4o,0.5,1,February,2,0
1000,3,2000,0,GPT-4o,0.5,1,February,2,0
500,3,2000,0,GPT-4o,0.25,1,February,2,0
1000,3,2000,0,GPT-4o,0.5,1,February,2,0
1000,3,2000,0,GPT-4o,0.5,1,February,2,0
500,3,2000,0,GPT-4o,0.25,1,February,2,0
1000,3,2000,0,GPT-4o,0.5,1,February,2,0
1000,3,2000,0,GPT-4o,0.5,1,February,2,0
1000,3,2000,0,GPT-4o,0.5,1,February,2,0
1000,3,2000,0,GPT-4o,0.5,1,February,2,0
500,3,2000,0,GPT-4o,0.25,1,February,2,0
100,3,2000,0,GPT-4o,0.05,1,February,2,0
1000,3,2000,0,GPT-4o,0.5,1,February,2,0
1000,3,2000,0,GPT-4o,0.5,1,February,2,0
1000,3,2000,0,GPT-4o,0.5,1,February,2,0
1000,3,2000,0,GPT-4o,0.5,1,February,2,0
1000,3,2000,0,GPT-4o,0.5,1,February,2,0
1000,3,2000,0,GPT-4o,0.5,1,February,2,0
1000,3,2000,0,GPT-4o,0.5,1,February,2,0
1000,3,2000,0,GPT-4o,0.5,1,February,2,0
1000,3,2000,0,GPT-4o,0.5,1,February,2,0
1000,3,2000,0,GPT-4o,0.5,1,February,2,0
500,3,2000,0,GPT-4o,0.25,1,February,2,0
100,3,2000,0,GPT-4o,0.05,1,February,2,0
1000,3,2000,0,GPT-4o,0.5,1,February,2,0
1000,3,2000,0,GPT-4o,0.5,1,February,2,0
1000,3,2000,0,GPT-4o,0.5,1,February,2,0
500,3,2000,0,GPT-4o,0.25,1,February,2,0
1000,3,2000,0,GPT-4o,0.5,1,February,2,0
1000,3,2000,0,GPT-4o,0.5,1,February,2,0
1000,3,2000,0,GPT-4o,0.5,1,February,2,0
1000,3,2000,0,GPT-4o,0.5,1,February,2,0
1000,3,2000,0,GPT-4o,0.5,1,February,2,0
1000,3,2000,0,GPT-4o,0.5,1,February,2,0
500,3,2000,0,GPT-4o,0.25,1,February,2,0
1000,3,2000,0,GPT-4o,0.5,1,February,2,0
1000,3,2000,0,GPT-4o,0.5,1,February,2,0
1000,3,2000,0,GPT-4o,0.5,1,February,2,0
1000,3,2000,0,GPT-4o,0.5,1,February,2,0
1000,3,2000,0,GPT-4o,0.5,1,February,2,0
1000,3,2000,0,GPT-4o,0.5,1,February,2,0
1000,3,2000,0,GPT-4o,0.5,1,February,2,0
1000,3,2000,0,GPT-4o,0.5,1,February,2,0
1000,3,2000,0,GPT-4o,0.5,1,February,2,0
500,3,2000,0,GPT-4o,0.25,1,February,2,0
1000,3,2000,0,GPT-4o,0.5,1,February,2,0
1000,3,2000,0,GPT-4o,0.5,1,February,2,0
1000,3,2000,0,GPT-4o,0.5,1,February,2,0
500,3,2000,0,GPT-4o,0.25,1,February,2,0
1000,3,2000,0,GPT-4o,0.5,1,February,2,0
500,3,2000,0,GPT-4o,0.25,1,February,2,0
1000,3,2000,0,GPT-4o,0.5,1,February,2,0
1000,3,2000,0,GPT-4o,0.5,1,February,2,0
500,3,2000,0,GPT-4o,0.25,1,February,2,0
1000,3,2000,0,GPT-4o,0.5,1,February,2,0
1000,3,2000,0,GPT-4o,0.5,1,February,2,0
500,3,2000,0,GPT-4o,0.25,1,February,2,0
100,3,2000,0,GPT-4o,0.05,1,February,2,0
1000,3,2000,0,GPT-4o,0.5,1,February,2,0
1000,3,2000,0,GPT-4o,0.5,1,February,2,0
500,3,2000,0,GPT-4o,0.25,1,February,2,0
1000,3,2000,0,GPT-4o,0.5,1,February,2,0
500,3,2000,0,GPT-4o,0.25,1,February,2,0
1000,3,2000,0,GPT-4o,0.5,1,February,2,0
500,3,2000,0,GPT-4o,0.25,1,February,2,0
1000,3,2000,0,GPT-4o,0.5,1,February,2,0
500,3,2000,0,GPT-4o,0.25,1,February,2,0
1000,3,2000,0,GPT-4o,0.5,1,February,2,0
1000,3,2000,0,GPT-4o,0.5,1,February,2,0
1000,3,2000,0,GPT-4o,0.5,1,February,2,0
1000,3,2000,0,GPT-4o,0.5,1,February,2,0
1000,3,2000,0,GPT-4o,0.5,1,February,2,0
1000,3,2000,0,GPT-4o,0.5,1,February,2,0
1000,3,2000,0,GPT-4o,0.5,1,February,2,0
1000,3,2000,0,GPT-4o,0.5,1,February,2,0
1000,3,2000,0,GPT-4o,0.5,1,February,2,0
1000,3,2000,0,GPT-4o,0.5,1,February,2,0
1000,3,2000,0,GPT-4o,0.5,1,February,2,0
500,3,2000,0,GPT-4o,0.25,1,February,2,0
10000,4,20000,0,GPT-4o,0.5,1,February,2,0
5000,4,20000,0,GPT-4o,0.25,1,February,2,0
10000,4,20000,0,GPT-4o,0.5,1,February,2,0
5000,4,20000,0,GPT-4o,0.25,1,February,2,0
5000,4,20000,0,GPT-4o,0.25,1,February,2,0
5000,4,20000,0,GPT-4o,0.25,1,February,2,0
5000,4,20000,0,GPT-4o,0.25,1,February,2,0
5000,4,20000,0,GPT-4o,0.25,1,February,2,0
5000,4,20000,0,GPT-4o,0.25,1,February,2,0
10000,4,20000,0,GPT-4o,0.5,1,February,2,0
5000,4,20000,0,GPT-4o,0.25,1,February,2,0
10000,4,20000,0,GPT-4o,0.5,1,February,2,0
5000,4,20000,0,GPT-4o,0.25,1,February,2,0
5000,4,20000,0,GPT-4o,0.25,1,February,2,0
5000,4,20000,0,GPT-4o,0.25,1,February,2,0
5000,4,20000,0,GPT-4o,0.25,1,February,2,0
5000,4,20000,0,GPT-4o,0.25,1,February,2,0
10000,4,20000,0,GPT-4o,0.5,1,February,2,0
10000,4,20000,0,GPT-4o,0.5,1,February,2,0
5000,4,20000,0,GPT-4o,0.25,1,February,2,0
5000,4,20000,0,GPT-4o,0.25,1,February,2,0
10000,4,20000,0,GPT-4o,0.5,1,February,2,0
5000,4,20000,0,GPT-4o,0.25,1,February,2,0
5000,4,20000,0,GPT-4o,0.25,1,February,2,0
5000,4,20000,0,GPT-4o,0.25,1,February,2,0
10000,4,20000,0,GPT-4o,0.5,1,February,2,0
5000,4,20000,0,GPT-4o,0.25,1,February,2,0
5000,4,20000,0,GPT-4o,0.25,1,February,2,0
5000,4,20000,0,GPT-4o,0.25,1,February,2,0
5000,4,20000,0,GPT-4o,0.25,1,February,2,0
10000,4,20000,0,GPT-4o,0.5,1,February,2,0
5000,4,20000,0,GPT-4o,0.25,1,February,2,0
5000,4,20000,0,GPT-4o,0.25,1,February,2,0
10000,4,20000,0,GPT-4o,0.5,1,February,2,0
5000,4,20000,0,GPT-4o,0.25,1,February,2,0
5000,4,20000,0,GPT-4o,0.25,1,February,2,0
5000,4,20000,0,GPT-4o,0.25,1,February,2,0
10000,4,20000,0,GPT-4o,0.5,1,February,2,0
10000,4,20000,0,GPT-4o,0.5,1,February,2,0
10000,4,20000,0,GPT-4o,0.5,1,February,2,0
4000,4,20000,0,GPT-4o,0.2,1,February,2,0
5000,4,20000,0,GPT-4o,0.25,1,February,2,0
10000,4,20000,0,GPT-4o,0.5,1,February,2,0
10000,4,20000,0,GPT-4o,0.5,1,February,2,0
10000,4,20000,0,GPT-4o,0.5,1,February,2,0
5000,4,20000,0,GPT-4o,0.25,1,February,2,0
10000,4,20000,0,GPT-4o,0.5,1,February,2,0
10000,4,20000,0,GPT-4o,0.5,1,February,2,0
5000,4,20000,0,GPT-4o,0.25,1,February,2,0
5000,4,20000,0,GPT-4o,0.25,1,February,2,0
5000,4,20000,0,GPT-4o,0.25,1,February,2,0
5000,4,20000,0,GPT-4o,0.25,1,February,2,0
10000,4,20000,0,GPT-4o,0.5,1,February,2,0
5000,4,20000,0,GPT-4o,0.25,1,February,2,0
5000,4,20000,0,GPT-4o,0.25,1,February,2,0
10000,4,20000,0,GPT-4o,0.5,1,February,2,0
10000,4,20000,0,GPT-4o,0.5,1,February,2,0
5000,4,20000,0,GPT-4o,0.25,1,February,2,0
5000,4,20000,0,GPT-4o,0.25,1,February,2,0
10000,4,20000,0,GPT-4o,0.5,1,February,2,0
10000,4,20000,0,GPT-4o,0.5,1,February,2,0
5000,4,20000,0,GPT-4o,0.25,1,February,2,0
10000,4,20000,0,GPT-4o,0.5,1,February,2,0
5000,4,20000,0,GPT-4o,0.25,1,February,2,0
5000,4,20000,0,GPT-4o,0.25,1,February,2,0
5000,4,20000,0,GPT-4o,0.25,1,February,2,0
5000,4,20000,0,GPT-4o,0.25,1,February,2,0
10000,4,20000,0,GPT-4o,0.5,1,February,2,0
10000,4,20000,0,GPT-4o,0.5,1,February,2,0
10000,4,20000,0,GPT-4o,0.5,1,February,2,0
10000,4,20000,0,GPT-4o,0.5,1,February,2,0
5000,4,20000,0,GPT-4o,0.25,1,February,2,0
5000,4,20000,0,GPT-4o,0.25,1,February,2,0
5000,4,20000,0,GPT-4o,0.25,1,February,2,0
10000,4,20000,0,GPT-4o,0.5,1,February,2,0
5000,4,20000,0,GPT-4o,0.25,1,February,2,0
5000,4,20000,0,GPT-4o,0.25,1,February,2,0
5000,4,20000,0,GPT-4o,0.25,1,February,2,0
5000,4,20000,0,GPT-4o,0.25,1,February,2,0
5000,4,20000,0,GPT-4o,0.25,1,February,2,0
5000,4,20000,0,GPT-4o,0.25,1,February,2,0
5000,4,20000,0,GPT-4o,0.25,1,February,2,0
5000,4,20000,0,GPT-4o,0.25,1,February,2,0
8000,4,20000,0,GPT-4o,0.4,1,February,2,0
10000,4,20000,0,GPT-4o,0.5,1,February,2,0
5000,4,20000,0,GPT-4o,0.25,1,February,2,0
5000,4,20000,0,GPT-4o,0.25,1,February,2,0
10000,4,20000,0,GPT-4o,0.5,1,February,2,0
5000,4,20000,0,GPT-4o,0.25,1,February,2,0
10000,4,20000,0,GPT-4o,0.5,1,February,2,0
10000,4,20000,0,GPT-4o,0.5,1,February,2,0
10000,4,20000,0,GPT-4o,0.5,1,February,2,0
5000,4,20000,0,GPT-4o,0.25,1,February,2,0
5000,4,20000,0,GPT-4o,0.25,1,February,2,0
10000,4,20000,0,GPT-4o,0.5,1,February,2,0
5000,4,20000,0,GPT-4o,0.25,1,February,2,0
10000,4,20000,0,GPT-4o,0.5,1,February,2,0
5000,4,20000,0,GPT-4o,0.25,1,February,2,0
5000,4,20000,0,GPT-4o,0.25,1,February,2,0
5000,4,20000,0,GPT-4o,0.25,1,February,2,0
5000,4,20000,0,GPT-4o,0.25,1,February,2,0
5000,4,20000,0,GPT-4o,0.25,1,February,2,0
5000,4,20000,0,GPT-4o,0.25,1,February,2,0
10000,4,20000,0,GPT-4o,0.5,1,February,2,0
5000,4,20000,0,GPT-4o,0.25,1,February,2,0
5000,4,20000,0,GPT-4o,0.25,1,February,2,0
5000,4,20000,0,GPT-4o,0.25,1,February,2,0
10000,4,20000,0,GPT-4o,0.5,1,February,2,0
10000,4,20000,0,GPT-4o,0.5,1,February,2,0
5000,4,20000,0,GPT-4o,0.25,1,February,2,0
10000,4,20000,0,GPT-4o,0.5,1,February,2,0
10000,4,20000,0,GPT-4o,0.5,1,February,2,0
5000,4,20000,0,GPT-4o,0.25,1,February,2,0
10000,4,20000,0,GPT-4o,0.5,1,February,2,0
10000,4,20000,0,GPT-4o,0.5,1,February,2,0
5000,4,20000,0,GPT-4o,0.25,1,February,2,0
5000,4,20000,0,GPT-4o,0.25,1,February,2,0
5000,4,20000,0,GPT-4o,0.25,1,February,2,0
10000,4,20000,0,GPT-4o,0.5,1,February,2,0
5000,4,20000,0,GPT-4o,0.25,1,February,2,0
5000,4,20000,0,GPT-4o,0.25,1,February,2,0
5000,4,20000,0,GPT-4o,0.25,1,February,2,0
10000,4,20000,0,GPT-4o,0.5,1,February,2,0
5000,4,20000,0,GPT-4o,0.25,1,February,2,0
5000,4,20000,0,GPT-4o,0.25,1,February,2,0
5000,4,20000,0,GPT-4o,0.25,1,February,2,0
5000,4,20000,0,GPT-4o,0.25,1,February,2,0
5000,4,20000,0,GPT-4o,0.25,1,February,2,0
5000,4,20000,0,GPT-4o,0.25,1,February,2,0
10000,4,20000,0,GPT-4o,0.5,1,February,2,0
5000,4,20000,0,GPT-4o,0.25,1,February,2,0
5000,4,20000,0,GPT-4o,0.25,1,February,2,0
5000,4,20000,0,GPT-4o,0.25,1,February,2,0
5000,4,20000,0,GPT-4o,0.25,1,February,2,0
10000,4,20000,0,GPT-4o,0.5,1,February,2,0
10000,4,20000,0,GPT-4o,0.5,1,February,2,0
5000,4,20000,0,GPT-4o,0.25,1,February,2,0
5000,4,20000,0,GPT-4o,0.25,1,February,2,0
5000,4,20000,0,GPT-4o,0.25,1,February,2,0
10000,4,20000,0,GPT-4o,0.5,1,February,2,0
10000,4,20000,0,GPT-4o,0.5,1,February,2,0
5000,4,20000,0,GPT-4o,0.25,1,February,2,0
5000,4,20000,0,GPT-4o,0.25,1,February,2,0
10000,4,20000,0,GPT-4o,0.5,1,February,2,0
10000,4,20000,0,GPT-4o,0.5,1,February,2,0
10000,4,20000,0,GPT-4o,0.5,1,February,2,0
5000,4,20000,0,GPT-4o,0.25,1,February,2,0
10000,4,20000,0,GPT-4o,0.5,1,February,2,0
10000,4,20000,0,GPT-4o,0.5,1,February,2,0
5000,4,20000,0,GPT-4o,0.25,1,February,2,0
100000,5,200000,0,GPT-4o,0.5,1,February,2,0
50000,5,200000,0,GPT-4o,0.25,1,February,2,0
50000,5,200000,0,GPT-4o,0.25,1,February,2,0
50000,5,200000,0,GPT-4o,0.25,1,February,2,0
100000,5,200000,0,GPT-4o,0.5,1,February,2,0
50000,5,200000,0,GPT-4o,0.25,1,February,2,0
50000,5,200000,0,GPT-4o,0.25,1,February,2,0
100000,5,200000,0,GPT-4o,0.5,1,February,2,0
20000,5,200000,0,GPT-4o,0.1,1,February,2,0
100000,5,200000,0,GPT-4o,0.5,1,February,2,0
50000,5,200000,0,GPT-4o,0.25,1,February,2,0
50000,5,200000,0,GPT-4o,0.25,1,February,2,0
100000,5,200000,0,GPT-4o,0.5,1,February,2,0
50000,5,200000,0,GPT-4o,0.25,1,February,2,0
100000,5,200000,0,GPT-4o,0.5,1,February,2,0
100000,5,200000,0,GPT-4o,0.5,1,February,2,0
100000,5,200000,0,GPT-4o,0.5,1,February,2,0
